3.63797880709171E-12	4.21339032413132
320.403471783404	4.18620933188046
670.403471783404	4.16084923618433
1020.4034717834	4.13816908020038
1370.4034717834	4.11653943579119
1720.4034717834	4.0953860143763
2070.4034717834	4.07450783175662
2420.4034717834	4.05507175632351
2770.4034717834	4.03563568089041
3120.4034717834	4.01694242991425
3470.4034717834	3.99827387095475
3820.4034717834	3.97966547032902
4170.4034717834	3.96106636588002
4520.4034717834	3.94268508808236
4870.4034717834	3.92454633102433
5220.4034717834	3.90660640087542
5570.4034717834	3.88886529763562
5920.4034717834	3.87133398385542
6270.4034717834	3.8540164722712
6620.4034717834	3.83690598849027
6970.4034717834	3.82000253251263
7320.4034717834	3.8032568364966
7670.4034717834	3.78658874090784
8020.4034717834	3.77006729205102
8370.4034717834	3.75369248992612
8720.4034717834	3.73737242995417
9070.4034717834	3.72053816822328
9420.4034717834	3.70357743157268
9770.4034717834	3.6864590240061
10120.4034717834	3.66916993046535
10470.4034717834	3.65177711744074
10820.4034717834	3.63494417125359
11170.4034717834	3.61836759680807
11520.4034717834	3.60240527908706
11870.4034717834	3.58676511271869
12220.4034717834	3.57115586681463
12570.4034717834	3.55620178678276
12920.4034717834	3.54124770675088
13270.4034717834	3.52602982401061
13620.4034717834	3.5097092195361
13970.4034717834	3.4917005784652
14320.4034717834	3.47103335148291
14670.4034717834	3.4454124027294
15020.4034717834	3.41373003872296
15370.4034717834	3.37245352308148
15720.4034717834	3.31818868562968
16070.4034717834	3.24399420810899
16420.4034717834	3.14329394586292
16770.4034717834	3.00450417282933
17120.4034717834	2.81267818545341
17470.4034717834	2.54331511584149
17534.2839058388	2.48286832751767
