9.09494701772928E-13	4.20130763580772
17.0706541639624	4.18304521111195
197.070654163962	4.08198323866182
377.070654163962	4.01402682102579
557.070654163962	3.95116532187045
737.070654163962	3.89182333523503
917.070654163962	3.83645720658333
1097.07065416396	3.7854780932008
1277.07065416396	3.73700220495762
1457.07065416396	3.68736032041589
1637.07065416396	3.63215118714944
1817.07065416396	3.56363863131244
1997.07065416396	3.4644501787946
2177.07065416396	3.30735184832911
2357.07065416396	3.04376318857549
2537.07065416396	2.58617262098725
2566.54269167646	2.48290166069138
